TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,ContinentId,RegionId,CountryId,UserCityId,CityName,CityCountryId,Continent,Region,Country,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,AttractionType,AttractionCity,Season,MonthsSinceFirstVisit
22769,2962,2021,12,Family,263,4,1,3,12,26,Osaka,12,Asia,East Asia,China,60,10,Wellington National Park,"50 Main Road, Wellington",National Parks,Wellington,Winter,24
22770,153,2023,5,Business,52,3,2,6,27,54,Sao Paulo,27,Europe,Southern Europe,Portugal,26,12,Osaka Quarter,"240 Main Road, Osaka",Neighborhoods,Osaka,Spring,41
22771,669,2024,11,Family,40,4,2,7,30,59,Prague,30,Europe,Northern Europe,Norway,14,10,Barcelona Conservation Area,"103 Main Road, Barcelona",National Parks,Barcelona,Autumn,59
22772,1191,2024,6,Couples,176,5,2,5,23,45,Los Angeles,23,Europe,Western Europe,Belgium,49,1,Kathmandu Beach,"109 Main Road, Kathmandu",Beaches,Kathmandu,Summer,54
22773,835,2023,7,Couples,192,4,1,1,5,11,Lisbon,5,Asia,South East Asia,Vietnam,112,2,Chicago Ancient City,"171 Main Road, Chicago",Ancient Ruins,Chicago,Summer,43
22774,1583,2022,2,Friends,188,4,2,8,35,68,New York,35,Europe,Eastern Europe,Romania,86,7,Windhoek Volcano,"60 Main Road, Windhoek",Volcanos,Windhoek,Winter,26
22775,2973,2023,7,Solo,214,5,5,15,59,116,Port Moresby,59,Africa,Southern Africa,Namibia,72,7,Accra Mount,"342 Main Road, Accra",Volcanos,Accra,Summer,43
22776,2081,2020,2,Solo,103,4,6,17,64,127,Tunis,64,Oceania,Australia And New Zealand,New Zealand,56,5,Dhaka Nature Park,"312 Main Road, Dhaka",Nature & Wildlife Areas,Dhaka,Winter,2
22777,1131,2021,8,Couples,236,5,2,6,27,54,Sao Paulo,27,Europe,Southern Europe,Portugal,41,13,Tokyo Bazaar,"260 Main Road, Tokyo",Flea & Street Markets,Tokyo,Summer,20
22778,2009,2023,3,Family,52,4,4,12,47,94,Athens,47,South America,South America,Peru,26,12,Osaka Quarter,"240 Main Road, Osaka",Neighborhoods,Osaka,Spring,39
22779,2599,2023,1,Family,255,4,2,8,33,64,Berlin,33,Europe,Eastern Europe,Czech Republic,86,15,Windhoek Ballet Theatre,"361 Main Road, Windhoek",Ballets,Windhoek,Winter,37
22780,685,2024,9,Business,103,5,2,5,20,40,Tunis,20,Europe,Western Europe,France,56,5,Dhaka Nature Park,"312 Main Road, Dhaka",Nature & Wildlife Areas,Dhaka,Autumn,57
22781,2130,2022,9,Family,25,3,2,8,32,63,Rome,32,Europe,Eastern Europe,Poland,62,11,Kuala Lumpur Monument,"375 Main Road, Kuala Lumpur",Points Of Interest & Landmarks,Kuala Lumpur,Autumn,33
22782,1794,2022,4,Friends,58,3,1,1,2,4,Paris,2,Asia,South East Asia,Malaysia,4,1,Paris Shore,"49 Main Road, Paris",Beaches,Paris,Spring,28
22783,2182,2024,5,Family,326,5,6,17,64,129,Cape Town,64,Oceania,Australia And New Zealand,New Zealand,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Spring,53
22784,272,2024,11,Couples,339,3,1,4,18,36,Gaborone,18,Asia,Western Asia,Israel,9,11,Brussels Monument,"97 Main Road, Brussels",Points Of Interest & Landmarks,Brussels,Autumn,59
22785,2179,2023,6,Family,292,4,5,15,57,114,Cairo,57,Africa,Southern Africa,South Africa,77,1,Lima Bay,"366 Main Road, Lima",Beaches,Lima,Summer,42
22786,2344,2022,5,Couples,217,5,3,11,43,86,Windhoek,43,North America,Caribbean,Cuba,106,8,Lagos Cavern,"383 Main Road, Lagos",Caverns & Caves,Lagos,Spring,29
22787,2026,2021,10,Business,17,3,2,8,35,69,Bangkok,35,Europe,Eastern Europe,Romania,11,3,Lisbon Museum,"132 Main Road, Lisbon",History Museums,Lisbon,Autumn,22
22788,665,2024,7,Friends,21,5,5,13,53,101,Barcelona,53,Africa,East Africa,Ethiopia,132,7,Los Angeles Crater,"236 Main Road, Los Angeles",Volcanos,Los Angeles,Summer,55
22789,542,2024,11,Business,177,4,5,16,61,123,Gaborone,61,Africa,North Africa,Morocco,110,2,Lahore Ancient City,"392 Main Road, Lahore",Ancient Ruins,Lahore,Autumn,59
22790,2197,2024,3,Friends,208,3,2,8,32,63,Rome,32,Europe,Eastern Europe,Poland,24,8,Phuket Cavern,"198 Main Road, Phuket",Caverns & Caves,Phuket,Spring,51
22791,1888,2022,8,Friends,291,5,4,12,46,91,Paris,46,South America,South America,Argentina,17,13,Oslo Street Market,"238 Main Road, Oslo",Flea & Street Markets,Oslo,Summer,32
22792,2948,2024,2,Family,100,4,5,15,59,116,Port Moresby,59,Africa,Southern Africa,Namibia,10,2,Shanghai Ancient City,"370 Main Road, Shanghai",Ancient Ruins,Shanghai,Winter,50
22793,1296,2023,8,Family,109,2,5,15,59,117,Dakar,59,Africa,Southern Africa,Namibia,106,1,Lagos Bay,"191 Main Road, Lagos",Beaches,Lagos,Summer,44
22794,686,2024,4,Family,136,3,1,4,18,36,Gaborone,18,Asia,Western Asia,Israel,5,11,Sydney Monument,"263 Main Road, Sydney",Points Of Interest & Landmarks,Sydney,Spring,52
22795,2295,2024,4,Friends,192,4,2,6,26,53,Munich,26,Europe,Southern Europe,Greece,112,2,Chicago Ancient City,"171 Main Road, Chicago",Ancient Ruins,Chicago,Spring,52
22796,2230,2024,2,Friends,326,5,1,2,11,23,Lahore,11,Asia,South Asia,Pakistan,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Winter,50
22797,1518,2022,2,Business,262,2,2,8,35,69,Bangkok,35,Europe,Eastern Europe,Romania,4,13,Paris Street Market,"300 Main Road, Paris",Flea & Street Markets,Paris,Winter,26
22798,2224,2024,3,Friends,123,5,1,4,17,34,Toronto,17,Asia,Western Asia,Saudi Arabia,105,10,Jakarta Reserve,"34 Main Road, Jakarta",National Parks,Jakarta,Spring,51
22799,895,2022,6,Business,326,4,6,18,65,131,Amsterdam,65,Oceania,Melanesia,Fiji,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Summer,30
22800,669,2024,1,Business,72,3,2,7,30,59,Prague,30,Europe,Northern Europe,Norway,82,12,Chennai Quarter,"187 Main Road, Chennai",Neighborhoods,Chennai,Winter,49
22801,416,2022,1,Couples,326,4,5,14,56,111,Phuket,56,Africa,West Africa,Senegal,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Winter,25
22802,830,2023,6,Friends,326,4,5,16,61,122,Bandung,61,Africa,North Africa,Morocco,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Summer,42
22803,1911,2021,3,Family,46,4,2,5,20,39,Addis Ababa,20,Europe,Western Europe,France,15,8,Nairobi Caves,"309 Main Road, Nairobi",Caverns & Caves,Nairobi,Spring,15
22804,760,2024,2,Couples,348,5,4,12,45,89,Lyon,45,South America,South America,Brazil,129,3,Cape Town Heritage Centre,"319 Main Road, Cape Town",History Museums,Cape Town,Winter,50
22805,2642,2023,4,Family,265,4,1,2,8,16,Panama City,8,Asia,South Asia,Sri Lanka,33,15,Singapore Performing Arts Centre,"394 Main Road, Singapore",Ballets,Singapore,Spring,40
22806,736,2022,3,Friends,163,5,5,16,60,120,Singapore,60,Africa,North Africa,Egypt,1,13,Dar es Salaam Street Market,"80 Main Road, Dar es Salaam",Flea & Street Markets,Dar Es Salaam,Spring,27
22807,2013,2024,5,Friends,52,3,5,15,57,113,Osaka,57,Africa,Southern Africa,South Africa,26,12,Osaka Quarter,"240 Main Road, Osaka",Neighborhoods,Osaka,Spring,53
22808,1520,2023,11,Couples,304,3,4,12,45,90,Surabaya,45,South America,South America,Brazil,28,1,Riyadh Shore,"97 Main Road, Riyadh",Beaches,Riyadh,Autumn,47
22809,669,2024,12,Family,104,4,2,7,30,59,Prague,30,Europe,Northern Europe,Norway,112,10,Chicago Reserve,"311 Main Road, Chicago",National Parks,Chicago,Winter,60
22810,1627,2022,2,Friends,94,4,6,17,63,125,Melbourne,63,Oceania,Australia And New Zealand,Australia,58,12,Bucharest Quarter,"18 Main Road, Bucharest",Neighborhoods,Bucharest,Winter,26
22811,2864,2022,1,Solo,28,4,5,14,55,108,Havana,55,Africa,West Africa,Ghana,41,9,Tokyo Wellness Retreat,"176 Main Road, Tokyo",Spas,Tokyo,Winter,25
22812,2856,2023,6,Couples,326,5,2,7,31,62,Kuala Lumpur,31,Europe,Northern Europe,Denmark,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Summer,42
22813,832,2024,11,Couples,326,4,1,3,14,29,Port Moresby,14,Asia,East Asia,South Korea,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Autumn,59
22814,1550,2022,7,Friends,230,5,1,1,5,11,Lisbon,5,Asia,South East Asia,Vietnam,40,14,Tunis Falls,"73 Main Road, Tunis",Waterfalls,Tunis,Summer,31
22815,499,2022,3,Family,157,3,2,7,29,56,Dhaka,29,Europe,Northern Europe,Sweden,26,1,Osaka Cove,"114 Main Road, Osaka",Beaches,Osaka,Spring,27
22816,1341,2023,12,Friends,349,3,5,13,53,103,Panama City,53,Africa,East Africa,Ethiopia,110,2,Lahore Temple Ruins,"87 Main Road, Lahore",Ancient Ruins,Lahore,Winter,48
22817,926,2022,2,Family,52,3,3,11,43,85,Santiago,43,North America,Caribbean,Cuba,26,12,Osaka Quarter,"240 Main Road, Osaka",Neighborhoods,Osaka,Winter,26
22818,2800,2024,10,Business,294,4,1,2,8,16,Panama City,8,Asia,South Asia,Sri Lanka,95,2,Dubai Temple Ruins,"27 Main Road, Dubai",Ancient Ruins,Dubai,Autumn,58
22820,632,2021,11,Friends,283,4,5,14,55,109,Buenos Aires,55,Africa,West Africa,Ghana,78,14,Budapest Waterfall,"236 Main Road, Budapest",Waterfalls,Budapest,Autumn,23
22821,2978,2020,11,Couples,150,4,5,13,53,103,Panama City,53,Africa,East Africa,Ethiopia,45,2,Los Angeles Ancient City,"235 Main Road, Los Angeles",Ancient Ruins,Los Angeles,Autumn,11
22822,2046,2023,6,Family,98,2,3,9,36,70,Suva,36,North America,Northern America,United States,32,1,Santo Domingo Shore,"209 Main Road, Santo Domingo",Beaches,Santo Domingo,Summer,42
22823,447,2021,8,Business,184,4,1,2,9,19,Lagos,9,Asia,South Asia,Nepal,37,4,Stockholm Shrine,"229 Main Road, Stockholm",Religious Sites,Stockholm,Summer,20
22824,2391,2023,9,Solo,305,4,6,17,64,127,Tunis,64,Oceania,Australia And New Zealand,New Zealand,129,5,Cape Town Wildlife Reserve,"63 Main Road, Cape Town",Nature & Wildlife Areas,Cape Town,Autumn,45
22826,1118,2023,5,Family,305,4,4,12,46,93,Penang,46,South America,South America,Argentina,129,5,Cape Town Wildlife Reserve,"63 Main Road, Cape Town",Nature & Wildlife Areas,Cape Town,Spring,41
22827,664,2024,6,Couples,311,4,2,5,21,42,Cape Town,21,Europe,Western Europe,Germany,51,11,Warsaw Monument,"315 Main Road, Warsaw",Points Of Interest & Landmarks,Warsaw,Summer,54
22828,788,2022,10,Friends,265,4,3,9,38,74,Seoul,38,North America,Northern America,Mexico,33,15,Singapore Performing Arts Centre,"394 Main Road, Singapore",Ballets,Singapore,Autumn,34
22829,562,2023,4,Friends,156,4,3,10,40,79,Bengaluru,40,North America,Central America,Panama,17,9,Oslo Thermal Spa,"398 Main Road, Oslo",Spas,Oslo,Spring,40
22830,2408,2020,8,Family,157,3,3,10,41,82,Chennai,41,North America,Central America,Guatemala,26,1,Osaka Cove,"114 Main Road, Osaka",Beaches,Osaka,Summer,8
22831,772,2023,2,Couples,170,4,5,14,54,104,Oslo,54,Africa,West Africa,Nigeria,30,2,Dakar Archaeological Park,"279 Main Road, Dakar",Ancient Ruins,Dakar,Winter,38
22832,1346,2021,11,Family,190,4,4,12,46,92,Sydney,46,South America,South America,Argentina,24,14,Phuket Falls,"48 Main Road, Phuket",Waterfalls,Phuket,Autumn,23
22833,2899,2023,10,Friends,56,5,4,12,49,96,Brussels,49,South America,South America,Colombia,93,7,Penang Mount,"6 Main Road, Penang",Volcanos,Penang,Autumn,46
22834,2989,2024,11,Couples,96,3,1,2,11,24,Phuket,11,Asia,South Asia,Pakistan,109,4,Buenos Aires Mosque,"228 Main Road, Buenos Aires",Religious Sites,Buenos Aires,Autumn,59
22835,2353,2020,6,Friends,83,5,1,1,3,6,Penang,3,Asia,South East Asia,Singapore,30,15,Dakar Performing Arts Centre,"27 Main Road, Dakar",Ballets,Dakar,Summer,6
22836,2388,2020,8,Couples,223,5,2,5,20,39,Addis Ababa,20,Europe,Western Europe,France,19,8,Lagos Grotto,"67 Main Road, Lagos",Caverns & Caves,Lagos,Summer,8
22838,2379,2024,9,Business,245,4,1,4,19,37,Stockholm,19,Asia,Western Asia,Turkey,41,13,Tokyo Bazaar,"42 Main Road, Tokyo",Flea & Street Markets,Tokyo,Autumn,57
22839,1279,2022,2,Solo,121,3,1,1,4,8,Dubai,4,Asia,South East Asia,Thailand,16,8,Panama City Grotto,"53 Main Road, Panama City",Caverns & Caves,Panama City,Winter,26
22840,194,2021,9,Couples,46,4,6,18,65,131,Amsterdam,65,Oceania,Melanesia,Fiji,15,8,Nairobi Caves,"309 Main Road, Nairobi",Caverns & Caves,Nairobi,Autumn,21
22841,669,2022,5,Family,257,5,2,7,30,59,Prague,30,Europe,Northern Europe,Norway,76,10,Milan Reserve,"346 Main Road, Milan",National Parks,Milan,Spring,29
22842,1250,2023,3,Friends,165,5,1,3,15,32,Santo Domingo,15,Asia,East Asia,Taiwan,127,14,Tunis Falls,"3 Main Road, Tunis",Waterfalls,Tunis,Spring,39
22843,760,2024,10,Family,326,4,4,12,45,89,Lyon,45,South America,South America,Brazil,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Autumn,58
22844,932,2020,12,Business,81,4,1,1,1,2,Lyon,1,Asia,South East Asia,Indonesia,104,8,Oslo Caves,"95 Main Road, Oslo",Caverns & Caves,Oslo,Winter,12
22845,188,2021,5,Family,173,5,6,17,64,129,Cape Town,64,Oceania,Australia And New Zealand,New Zealand,100,11,London Landmark,"298 Main Road, London",Points Of Interest & Landmarks,London,Spring,17
22846,1614,2023,8,Business,219,3,5,16,60,120,Singapore,60,Africa,North Africa,Egypt,51,7,Warsaw Mount,"275 Main Road, Warsaw",Volcanos,Warsaw,Summer,44
22847,985,2024,9,Solo,52,3,2,6,24,46,Taipei,24,Europe,Southern Europe,Italy,26,12,Osaka Quarter,"240 Main Road, Osaka",Neighborhoods,Osaka,Autumn,57
22848,760,2021,11,Business,85,4,4,12,45,89,Lyon,45,South America,South America,Brazil,31,3,Mumbai Museum,"124 Main Road, Mumbai",History Museums,Mumbai,Autumn,23
22849,1783,2024,11,Solo,104,2,6,17,63,126,Addis Ababa,63,Oceania,Australia And New Zealand,Australia,112,10,Chicago Reserve,"311 Main Road, Chicago",National Parks,Chicago,Autumn,59
22850,786,2024,10,Friends,342,3,1,1,2,5,Sydney,2,Asia,South East Asia,Malaysia,18,5,Jakarta Nature Park,"248 Main Road, Jakarta",Nature & Wildlife Areas,Jakarta,Autumn,58
22851,1369,2022,12,Family,78,4,2,7,28,55,Marrakesh,28,Europe,Northern Europe,United Kingdom,130,5,Rio de Janeiro Wildlife Reserve,"150 Main Road, Rio de Janeiro",Nature & Wildlife Areas,Rio De Janeiro,Winter,36
22852,726,2022,9,Business,143,5,1,2,8,17,Oslo,8,Asia,South Asia,Sri Lanka,130,9,Rio de Janeiro Wellness Retreat,"153 Main Road, Rio de Janeiro",Spas,Rio De Janeiro,Autumn,33
22853,2003,2023,9,Friends,52,4,3,10,39,76,Milan,39,North America,Central America,Costa Rica,26,12,Osaka Quarter,"240 Main Road, Osaka",Neighborhoods,Osaka,Autumn,45
22854,2543,2021,4,Couples,349,4,5,13,51,99,Tel Aviv,51,Africa,East Africa,Tanzania,110,2,Lahore Temple Ruins,"87 Main Road, Lahore",Ancient Ruins,Lahore,Spring,16
22855,264,2023,10,Solo,32,3,2,5,21,43,Rio De Janeiro,21,Europe,Western Europe,Germany,125,10,Melbourne National Park,"113 Main Road, Melbourne",National Parks,Melbourne,Autumn,46
22856,2444,2022,6,Solo,9,5,2,6,25,49,Kathmandu,25,Europe,Southern Europe,Spain,42,7,Cape Town Volcano,"182 Main Road, Cape Town",Volcanos,Cape Town,Summer,30
22857,2530,2021,10,Couples,197,4,3,11,43,85,Santiago,43,North America,Caribbean,Cuba,119,5,Santo Domingo Nature Park,"190 Main Road, Santo Domingo",Nature & Wildlife Areas,Santo Domingo,Autumn,22
22858,2892,2024,11,Friends,178,4,1,2,8,17,Oslo,8,Asia,South Asia,Sri Lanka,85,12,Santiago Quarter,"22 Main Road, Santiago",Neighborhoods,Santiago,Autumn,59
22859,2467,2023,2,Family,86,4,5,15,59,118,Mumbai,59,Africa,Southern Africa,Namibia,37,14,Stockholm Waterfall,"368 Main Road, Stockholm",Waterfalls,Stockholm,Winter,38
22860,1616,2021,9,Friends,86,4,2,6,24,47,Auckland,24,Europe,Southern Europe,Italy,37,14,Stockholm Waterfall,"368 Main Road, Stockholm",Waterfalls,Stockholm,Autumn,21
22861,225,2022,5,Family,229,5,1,2,10,21,Havana,10,Asia,South Asia,Bangladesh,123,1,Gaborone Bay,"188 Main Road, Gaborone",Beaches,Gaborone,Spring,29
22862,239,2020,9,Family,289,5,5,13,51,99,Tel Aviv,51,Africa,East Africa,Tanzania,104,12,Oslo Quarter,"55 Main Road, Oslo",Neighborhoods,Oslo,Autumn,9
22863,664,2021,2,Friends,132,5,2,5,21,42,Cape Town,21,Europe,Western Europe,Germany,98,11,Lisbon Landmark,"305 Main Road, Lisbon",Points Of Interest & Landmarks,Lisbon,Winter,14
22864,1262,2020,12,Solo,210,3,1,1,3,6,Penang,3,Asia,South East Asia,Singapore,65,14,Kingston Waterfall,"23 Main Road, Kingston",Waterfalls,Kingston,Winter,12
22865,2866,2020,3,Family,32,4,3,10,40,77,Lima,40,North America,Central America,Panama,125,10,Melbourne National Park,"113 Main Road, Melbourne",National Parks,Melbourne,Spring,3
22866,592,2024,9,Business,297,4,5,16,61,122,Bandung,61,Africa,North Africa,Morocco,45,14,Los Angeles Cascades,"168 Main Road, Los Angeles",Waterfalls,Los Angeles,Autumn,57
22867,1557,2020,12,Friends,46,3,1,3,12,26,Osaka,12,Asia,East Asia,China,15,8,Nairobi Caves,"309 Main Road, Nairobi",Caverns & Caves,Nairobi,Winter,12
22868,2994,2023,6,Solo,121,2,1,2,11,23,Lahore,11,Asia,South Asia,Pakistan,16,8,Panama City Grotto,"53 Main Road, Panama City",Caverns & Caves,Panama City,Summer,42
22869,53,2023,3,Friends,52,3,1,1,1,2,Lyon,1,Asia,South East Asia,Indonesia,26,12,Osaka Quarter,"240 Main Road, Osaka",Neighborhoods,Osaka,Spring,39
22870,172,2023,5,Family,150,4,4,12,49,96,Brussels,49,South America,South America,Colombia,45,2,Los Angeles Ancient City,"235 Main Road, Los Angeles",Ancient Ruins,Los Angeles,Spring,41
22871,765,2023,9,Business,291,5,1,1,6,14,Barcelona,6,Asia,South East Asia,Philippines,17,13,Oslo Street Market,"238 Main Road, Oslo",Flea & Street Markets,Oslo,Autumn,45
22872,672,2024,5,Family,293,5,1,4,16,33,Singapore,16,Asia,Western Asia,United Arab Emirates,34,4,Toronto Cathedral,"54 Main Road, Toronto",Religious Sites,Toronto,Spring,53
22873,1440,2024,12,Family,102,4,1,1,5,10,Shanghai,5,Asia,South East Asia,Vietnam,26,13,Osaka Night Market,"391 Main Road, Osaka",Flea & Street Markets,Osaka,Winter,60
22874,1172,2024,3,Solo,326,5,2,7,31,62,Kuala Lumpur,31,Europe,Northern Europe,Denmark,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Spring,51
22875,1705,2023,5,Friends,94,5,1,2,11,23,Lahore,11,Asia,South Asia,Pakistan,58,12,Bucharest Quarter,"18 Main Road, Bucharest",Neighborhoods,Bucharest,Spring,41
22876,482,2023,2,Business,326,5,1,2,8,16,Panama City,8,Asia,South Asia,Sri Lanka,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Winter,38
22877,2018,2023,4,Solo,52,4,1,1,2,4,Paris,2,Asia,South East Asia,Malaysia,26,12,Osaka Quarter,"240 Main Road, Osaka",Neighborhoods,Osaka,Spring,40
22878,669,2023,4,Couples,40,5,2,7,30,59,Prague,30,Europe,Northern Europe,Norway,14,10,Barcelona Conservation Area,"103 Main Road, Barcelona",National Parks,Barcelona,Spring,40
22879,1284,2024,8,Couples,303,4,4,12,46,93,Penang,46,South America,South America,Argentina,18,4,Jakarta Mosque,"261 Main Road, Jakarta",Religious Sites,Jakarta,Summer,56
22880,132,2021,7,Friends,326,5,1,1,2,3,Surabaya,2,Asia,South East Asia,Malaysia,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Summer,19
22881,2382,2024,3,Couples,133,5,1,2,8,17,Oslo,8,Asia,South Asia,Sri Lanka,70,14,Suva Cascades,"197 Main Road, Suva",Waterfalls,Suva,Spring,51
22882,1828,2021,4,Family,20,5,2,5,21,42,Cape Town,21,Europe,Western Europe,Germany,123,5,Gaborone Sanctuary,"232 Main Road, Gaborone",Nature & Wildlife Areas,Gaborone,Spring,16
22883,669,2024,3,Business,196,4,2,7,30,59,Prague,30,Europe,Northern Europe,Norway,55,10,Marrakesh Conservation Area,"15 Main Road, Marrakesh",National Parks,Marrakesh,Spring,51
22884,1760,2022,7,Couples,326,4,1,3,12,25,Chicago,12,Asia,East Asia,China,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Summer,31
22885,1225,2023,4,Couples,104,4,1,2,8,,Unknown,,Asia,South Asia,Sri Lanka,112,10,Chicago Reserve,"311 Main Road, Chicago",National Parks,Chicago,Spring,40
22886,2460,2022,5,Friends,281,5,2,5,21,41,Tokyo,21,Europe,Western Europe,Germany,95,4,Dubai Cathedral,"341 Main Road, Dubai",Religious Sites,Dubai,Spring,29
22887,2949,2022,2,Family,109,5,3,11,44,87,Hanoi,44,North America,Caribbean,Dominican Republic,106,1,Lagos Bay,"191 Main Road, Lagos",Beaches,Lagos,Winter,26
22888,410,2020,5,Family,288,3,3,10,39,76,Milan,39,North America,Central America,Costa Rica,24,9,Phuket Thermal Spa,"119 Main Road, Phuket",Spas,Phuket,Spring,5
22889,1409,2024,12,Business,210,4,2,5,20,40,Tunis,20,Europe,Western Europe,France,65,14,Kingston Waterfall,"23 Main Road, Kingston",Waterfalls,Kingston,Winter,60
22890,760,2022,9,Business,326,5,4,12,45,89,Lyon,45,South America,South America,Brazil,126,3,Addis Ababa Museum,"203 Main Road, Addis Ababa",History Museums,Addis Ababa,Autumn,33
22891,2230,2023,12,Family,172,5,1,2,11,23,Lahore,11,Asia,South Asia,Pakistan,14,7,Barcelona Volcano,"50 Main Road, Barcelona",Volcanos,Barcelona,Winter,48
22892,133,2023,3,Couples,259,5,5,13,53,103,Panama City,53,Africa,East Africa,Ethiopia,98,13,Lisbon Bazaar,"221 Main Road, Lisbon",Flea & Street Markets,Lisbon,Spring,39
22893,1582,2020,1,Family,52,5,1,2,7,15,Nairobi,7,Asia,South Asia,India,26,12,Osaka Quarter,"240 Main Road, Osaka",Neighborhoods,Osaka,Winter,1
22894,2549,2021,4,Couples,237,5,1,3,14,28,Riyadh,14,Asia,East Asia,South Korea,103,7,Panama City Mount,"305 Main Road, Panama City",Volcanos,Panama City,Spring,16
22896,2498,2022,2,Family,192,4,1,1,3,6,Penang,3,Asia,South East Asia,Singapore,112,2,Chicago Ancient City,"171 Main Road, Chicago",Ancient Ruins,Chicago,Winter,26
22897,481,2023,6,Friends,330,4,3,9,38,74,Seoul,38,North America,Northern America,Mexico,62,4,Kuala Lumpur Mosque,"97 Main Road, Kuala Lumpur",Religious Sites,Kuala Lumpur,Summer,42
